title,author,content
Fight Club,CinemaSerf,"I wonder just how much of this might have been inspired by the vivid imagination of Robert Louis Stevenson? Edward Norton narrates a story that's essentially about himself. He works nine-to-five, but can't sleep. He can't explain his insomnia and after a casual aside from his doctor - who refuses to prescribe him sedatives - he starts cruising evening support groups. That's when he meets two important people. The first is ""Bob"" (Meat Loaf) who has undergone some hormone therapy that inadvertently helps him cry. Now after a bit of hugging, that skill transfers to our storyteller and the weeping seems to help with the sleeping! Success... Next, he meets ""Marla"" (Helena Bonham Carter) who also spends her evening going from group to group. Her only illness is a penchant for free doughnuts and coffee. They sort of bond - and even agree to divvy up the groups so they don't clash! It's on a flight, though, that our friend finds his life profoundly altered. He sits next to the uber-confident soap maker ""Tyler Durden"" (Brad Pitt) who offers him an whole new take on life - especially when his condo inexplicably blows up and he finds himself living with his new friend in what looks like a glorified squat. ""Punch me"" requires his pal. He gets punched back and both now seem to thrive on the ensuing and rather brutal cycle of violence. Their relationship feeds off the beatings and swiftly they are recruiting other men to their ""Fight Club"". With shades of the bare-knuckled boxing of the 19th century, they are soon atop an ever-growing group of men who almost revere their leaders. It's here that the whole story heads a little off-piste as it becomes clear that there is a much more malevolent agenda being put together by the membership. ""Durden"" starts to freeze out his friend, and now feeling more and more isolated his mental state starts to worsen. Just what's going on? Who is who? Even ""Marly"" starts to think he's lost the plot. This film is an allegorists wet dream. Just about every aspect of the characters behaviour can be used to evaluate or demonstrate  choices, freedoms, rebellion, self-awareness - even love. It's not quite so difficult to guess what the denouement will deliver, but it's a journey filled with violence (who'd be Jared Leto?), but it's increasingly used more as if it were a steam valve for something much more psychologically demanding. It's got to be Norton's best effort yet and with Pitt charismatically vacillating between the sagely and the thoroughly evil, this is thought-provoking cinema that is certainly better to watch in a cinema if you can."
Forrest Gump,llgolden,Best movie ever.
Forrest Gump,bluedevil667,This is the best movie ever!
Forrest Gump,CinemaSerf,"""Forrest"" (Tom Hanks) isn't the sharpest tool in the box, but he has an heart of gold and an unparalleled sense of human decency. These laudable characteristics are the result of an upbringing by his mother (Sally Field) which has seen him grow from the bullied young boy from Alabama who discovers that he can run a little faster than your average bear, to a sort of national hero. We learn all this from him as he sits at a bus stop chatting to an initially disinterested nurse, and then to a collection of fellow travellers who learn of his drafting to Vietnam. That's where he meets ""Lt. Dan"" (Gary Sinese) and his new best friend ""Bubba"" (Mykelti Williamson) and where his innate sense of what's right saves lives and earns him the plaudits of a grateful nation (and gets his butt-ox on television too!). His army days taught him much, but nothing so useful as a skill at table tennis. Soon on the American ping-pong squad in China, he manages to get an endorsement that allows him to reunite with the hippified, now paraplegic and disillusioned ""Lt. Dan"" and make a mint shrimp fishing, before returning home to face some fairly predicable family trauma. All of this has been happening against a story of a longing for his one true love. ""Jenny"" (Robin Wright). They've been friends since childhood, but she has a wandering spirit and though his love was requited, it wasn't what he needed. Might there be a future for them, ever? Robert Zemeckis uses a chronology of events in the USA, starting in the 1950s, to create a template for the story of a man who lived through racial tension, war, bullying and emerged the stronger; the more honourable and despite his low IQ was quite capable of putting those more intellectual around him to shame. The photography that cleverly superimposes him into television broadcasts works entertainingly as he gazes bemusedly out onto a audience that is increasingly warming to him. I will admit, I struggled a bit with the running segment towards the end, but Hanks epitomises determination and integrity with Eric Roth's adaptation of the Groom novel allowing plenty of philosophical food for thought whilst having a laugh at scenarios both serious and ridiculous. Like life itself, this film is like a box of chocolates and though I didn't love them all, there were plenty to enjoy and reflect upon."
Pulp Fiction,Wuchak,"***The cream of the crop of quirky crime thrillers***

RELEASED IN 1994 and written & directed by Quentin Tarantino, ""Pulp Fiction"" is a drama/thriller/black comedy about two hit men in Los Angeles (John Travolta and Samuel L. Jackson), their mob boss & his wife (Ving Rhames and Uma Thurman) and a champion boxer who incurs the wrath of the boss (Bruce Willis).

The lurid, droll tale is told in a non-linear fashion, but it's easy to follow and the final act ties everything up nicely. The dialogue's witty and the story maintains your attention, despite its 2 hour and 34 minutes runtime. The film's stylish and pulsates with energy and innovation; it understandably influenced many 90's films and beyond.

I put off seeing this iconic picture until almost twenty years after its release because the protagonists are all big city gangsters or somehow involved with 'em. These are lawless people who would kill a person without batting an eye. Their god is money or hedonism. Let ’em shoot each other to smithereens for all I care. But if you can look beyond this and the constant profanities, the film's worth your time. What redeems it for me, besides the all-around entertaining movie-making, is that it's a tale of redemption and the high price of stubborn folly: The wise person recognizes God’s grace and responds accordingly while the fool doesn’t and blithely goes on his (doomed) way. Once a person receives grace they naturally extend it to others. There are additional gems spiced throughout.

Both Travolta and Jackson shine here. There are several other celebrities on hand, like Harvey Keitel, with many in cameos, e.g. Christopher Walken; not to mention several formidable females, like curvy Julia Sweeney (Raquel), cutie Maria de Medeiros (Fabienne), Angela Jones (Esmarelda) and voluptuous Susan Griffiths (Marilyn Monroe).

BOTTOM LINE: If you're in the mood for a quirky crime drama/thriller you can't go wrong with ""Pulp Fiction."" It's top-of-the-line in every way, including the subtext.

THE FILM WAS SHOT in the Greater Los Angeles area. ADDITIONAL WRITER: Roger Avary.

GRADE: A"
Pulp Fiction,Erick Cabral,"Insane movie! 
One of the bests(if not the best) Tarantino's movies!"
Pulp Fiction,CinemaSerf,"Ving Rhames (""Wallace"") is the kingpin who provides the loosest of templates for a couple of inter-twining tales that are amusing, bizarre and sometimes down right dangerous before we get a sort of alignment at the conclusion. ""Winnfield"" (Samuel L. Jackson) and ""Vincent Vega"" (John Travolta) are a pair of dapper enforcers, despatched to retrieve a stolen briefcase. Though their manner may be precise, the execution of their tasks are usually more hit and miss, definitely messy - and frequently requiring of the specialist clean-up services of ""Mr. Wolf"" (Harvey Keitel). ""Vega"" is also charged by his boss with looking after his cocaine-loving wife ""Mia"" (Uma Thurman) and that flirts with dancing and disaster too. Meantime, ageing boxer ""Butch"" (Bruce Willis) is supposed to help the boss by taking an early dive in a fight. Instead he manages to kill his opponent! Soon he is intent on fleeing town, well at least he tries before he and ""Wallace"" end up being the playthings of some interesting characters who keep their own leather-clad gimp locked in a box... It's really difficult to make sense of the narrative in writing. It flows really well, but at differing speeds and in several different directions at once. The stories are violent but delivered in an almost tongue-in cheek way. The dance between ""Mia"" and ""Vega"" has become the stuff of cinema legend; there is loads of chemistry - especially between Travolta and an on form Jackson who really does deliver his biblical verses with a puritanical - an lethal - zeal; Willis is as good here as he ever was and you cannot but feel sorry for poor old ""Pumpkin"" (Tim Roth) and his pal ""Honey Bunny"" (Amanda Plummer) whose habit of committing petty robberies when they realise that nobody ever thinks to hit a restaurant, all goes awry. The dialogue is cleverly targeted, with wit and pith but also used sparingly when the first rate soundtrack is allowed to let everyone come up for air. Tarantino himself features towards the end as just about everybody gets their just desserts. This is a classy and sharp piece of enigmatic and enjoyable cinema held together well by a creative and visionary director who appreciates how to get the best of a cast that know how to entertain!"
Pulp Fiction,crastana,"Tarantino is the most overrated director of our times, all his films are silly but people say they are masterpieces, perhaps they are but not for the right way, the only good thing about Tarantino is that he isn't afraid of revenge for the sake of making his characters good."
Pulp Fiction,alksjalksj,really fun to watch and the attention to detail is great
Pulp Fiction,Filipe Manuel Neto,"**One of the unavoidable movies to know Tarantino… but I think it's not as incredible as it is sometimes said to be.**

This was one of the films that consolidated Tarantino's career and made him one of the ""superstar"" directors who, whenever he releases a film, whether good or bad, attracts a legion to the cinema. I was never a fan of his, and I don't think I will be. He made some films that I liked and others that I hated. I wouldn't call it regular, a “safe bet”, but we can't deny it, it's original, true to his style and doesn't seem concerned about pleasing anyone.

The film follows more than one plot: we have a couple of violent bandits who try to rob a cafeteria, we have a boxer at the end of his career who has to flee after winning a fight he had agreed he would lose, we have a couple of murderers in the pay of a mobster who are tasked with recovering a stolen suitcase, and we also have the capricious girlfriend of that same mobster, whose boredom forces her darling to assign one of his assassins to babysit for her. What unites them all? In addition to the fact that they naturally intersect, they are all part of the same violent, brutal and marginal universe.

For many, this film is one of the best of the 90's. I would never consider it as such, that is, for me, an exaggeration. It's reasonably good, it's gained cult status, it has fans, but it's not a masterpiece, not for me. It's not a boring film, it doesn't tire us out and the various sub-plots are intertwined very well, with skill and elegance. There's a lot of violence, heavy slang and drugs, and that can be really hard at times, I felt that too. However, this heavier language, drugs and violence end up being a natural part of the underworld of crime and marginality where the characters move, so it's something we can count on right from the start. And there are no sympathetic characters who can arouse some empathy, so it doesn't matter to us whether they live or die in the most unpleasant ways (and some of them suffer a lot).

These are all qualities, and will be even more valued by those who are more familiar with the “pulp” literary subgenre. I'm not, it's not part of my culture, and I even had to go look it up on the Internet to understand what it was, and what its characteristics were. Despite that, there are a few things about this film that I really didn't like or felt over the top. One of them is the dialogues. There are scenes with a lot of dialogues, dialogues without any interest, which can dwell on boring topics, just because. One of them, right at the beginning of the film, is about foot massages, just to give a small example. There are many scenes that seem overly drawn out due to these endless dialogues. I also think the film has too many images of bare feet. Tarantino gained fame as a fetishist, but he always said he wasn't… watching this film makes it hard to believe him. And one of the characters, who is a murderer, makes a very long quote from the Bible… it's the kind of “literature” that I think an underworld murderer probably wouldn't know by heart.

The actors are very good, we have several notable names: John Travolta is excellent in the role he was given, with that black suit and his hair soaked in oil. Samuel L. Jackson is not far behind, and Uma Thurman is fantastic. I would say that, at least, Thurman and Travolta achieve performances at the best level of their respective careers in this film. Bruce Willis isn't bad, but he's just not that interesting. I enjoyed seeing my countrywoman Maria de Medeiros in her only major international role, I'm sorry she couldn't go further, but that's life. Tarantino also appears in the film, and it would have been much better if he hadn't. He's a ham as an actor.

Technically, the film has many qualities, starting with the excellent cinematography, with vivid colors and good lighting. There are excellent action scenes, for all tastes, and the soundtrack makes good use of several musical themes that we know very well."
The Lord of the Rings: The Two Towers,NeoBrowser,"Peter Jackson has always maintained that The Two Towers is ""the second act"" of his epic undertaking, and perhaps the true greatness of the middle chapter will only be clear when viewed in context. As a stand-alone film, however, The Two Towers is not quite as good as Fellowship. (Nor, indeed, does it extend the universe or deepen the relationships in the manner of The Empire Strikes Back.) That it still merits the full five stars is merely an indication of how high the benchmark has been set.

Picking up pretty much where Fellowship left off, this is a considerably darker film, with Frodo (Wood) falling further under the influence of the Ring (giving rise to some seriously spooky hallucinations), while Saruman (Christopher Lee) wreaks even more havoc. There's also the first appearance of Saruman's spy, the sinister Wormtongue (Brad Dourif), and the complex Gollum, a brilliant combination of computer trickery and raspy vocals from Andy Serkis (the campaign for a Best Supporting Actor Oscar starts here).

Other newcomers include Faramir (David Wenham), the understandably miffed brother of the recently deceased Boromir, and Éowyn (Miranda Otto), who spends much of her time casting winsome glances in the general direction of Aragorn (Mortensen). Eventually the plot complexities become more coherent, setting the action up for the forthcoming finale, The Return Of The King.

As we've come to expect, this is spectacular stuff - from an opening which sees Frodo troubled by dreams about the demise of Gandalf, through to the climactic Battle Of Helm's Deep, which is nothing short of breathtaking. But Jackson cleverly tempers the louder, brasher sequences with some heartstring-tugging moments - peasants despondent as they are forced to abandon their villages, Aragorn and Arwen's troubled relationship, and, of course, the return of Gandalf (Sir Ian McKellen, superb as ever), one of the film's most powerful, memorable images that may well leave Ring devotees a little misty-eyed.

However, those who still believe that the trilogy is beyond criticism may find their views challenged by The Two Towers. It's just as long as the first film, but gets the heroes no closer to a final victory. And, where the first movie developed its emotional tone from the brightness of The Shire to a darker climax, the sequel is more of a one-note affair, shadowy in both look and content.

This is particularly true of the Ringbearer's quest, which adds the not-insignifcant Gollum to the party, but suffers more than the other story strands from the cross-cutting and finishes with a nearly identical pep talk from Sam to the tearful speech that climaxed Fellowship. Of course, given the nature of the material, and Jackson's desire to be faithful, this is all understandable. And by the time we all end up under siege at Helm's Deep, it's unlikely anyone will give a toss about narrative arcs: like Gollum, this is simply gob-smacking, mind-blowing, never-seen-before stuff.


Verdict - It may lack the first-view-thrill and natural dramatic shape of Fellowship, but this is both funnier and darker than the first film, and certainly more action-packed. An essential component of what is now destined to be among the best film franchises of all time. 

5/5

- Caroline Westbrook, Empire Magazine"
The Lord of the Rings: The Two Towers,Wuchak,"That Damned Ring.

RELEASED IN 2002 and directed by Peter Jackson, “The Lord of the Rings: The Two Towers” adapts the second part of JRR Tolkien’s popular fantasy trilogy about adventures on Middle-Earth. The surviving ‘Fellowship’ of the first film has been divided into three small groups for this one: The Hobbits Frodo and Sam (Elijah Wood and Sean Astin) team-up with the mad Gollum (Andy Serkis) to make their way to Mordor, but are captured by Faramir (David Wenham), the brother of the deceased Boromir. Aragorn (Viggo Mortensen), Legolas the Elf (Orlando Bloom) and Gimli the Dwarf (John Rhys-Davies) encounter the once-great King Theoden (Bernard Hill), who has fallen under the spell of Saruman (Christopher Lee) via his devious minion Grima Wormtongue (Brad Dourif). Meanwhile the Hobbits Pippin and Merry (Billy Boyd and Dominic Monaghan) try to enlist the help of huge tree creatures. Gandalf is also on hand (Ian McKellen). These story threads culminate in the great Battle at Helms Deep in the third hour.  

This three-hour fantasy/adventure starts out more engaging than the first film, which was laden by its overlong, convoluted and (for the most part) unnecessary prologue. Like that movie, the characters are colorful, the tale is imaginative, there’s a lot of brutal action rounded out by quieter moments and everything LOOKS and SOUNDS great. Unfortunately, after the first act, Jackson opts for CGI porn (excessive use of CGI with the corresponding dizzying visual effects). The first film did this too, but this one ups the ante and so there’s not as much spectacular New Zealand cinematography (i.e. real forests, mountains, rivers, etc.). If cartoony CGI is your thang then you’ll likely appreciate this installment more than me.        

There are other problems: While the characters are imaginative, they’re also shallow and rather dull, at least for mature people who require more depth to maintain their interest. Also, the wide-spanning (meandering) story with numerous characters and hard-to-remember names tends to be disengaging. I was never much captivated by the characters and their causes, although uber-fans of Tolkien might be.  

Another problem is the lack of prominent female protagonists. We have Miranda Otto as Éowyn, Théoden's niece, who falls in love with the noble Aragorn and that’s about it, except for cameos by Liv Tyler as Arwen and Cate Blanchett as Galadriel. “Mythica: A Quest for Heroes” (2014) cost LESS THAN $100,000 to make, which is a mere fraction of the $94 million it cost to make this blockbuster and the filmmakers knew enough to include a couple of prominent babes as key protagonists in the story. 

Despite these negatives, “The Two Towers” was an ultra-ambitious undertaking and is a must for fantasy/adventure aficionados who liked the first movie.                      

THE MOVIE RUNS 2 hours 59 minutes and was shot in New Zealand.  

GRADE: B-/C+"
The Lord of the Rings: The Two Towers,JPV852,"Still probably my favorite of the three, while it's pretty streamlined and far more action centric with little development compared with Fellowship of the Ring and Return of the King, I always find this one really entertaining with the Helm's Deep battle. **4.5/5**"
The Lord of the Rings: The Two Towers,r96sk,"I might not have enjoyed it as much as the first film, but <em>'The Lord of the Rings: The Two Towers'</em> is still a terrific film no doubt.

Visually it still looks superb, I really do love the look of these films so far. The main plot is engaging and very interesting, while things like the costumes et al. remain at a high level. There is also top action, including some noteworthy battle sequences.

There are, though, a few bits I found less great - still very good in the grand overall scheme, but just comparably with the 2001 release. I found the pacing to be slightly off in moments, while a few of the new cast members didn't connect to me - e.g. Bernard Hill. The side story, meanwhile, with Billy Boyd and Dominic Monaghan didn't interest me at all... they spend too much of the run time just walking through a forest.

Elijah Wood remains good though. I did enjoy seeing the journey of Frodo and Sam (Sean Astin). Andy Serkis also gets more screen time with that aforementioned duo as Gollum, which is most definitely only a major positive - a fun character! Any scene with those three = outstanding.

Overall, as noted, it is still an excellent film. One very much worthy of following <em>'The Lord of the Rings: The Fellowship of the Ring'</em>, despite a few 'issues' I have with it."
The Lord of the Rings: The Two Towers,drystyx,"An awesome middle story of the trilogy.
The world of hobbits, elves, dwarves, and others finds a fellowship of nine beings separated to go on different paths. One is dead. Two are captured by orcs. One is presumed dead, but returns in a more powerful form. Three go to war. 
The other two become the focus of this story. Hobbits Frodo and Samwise take a magic ring into the land of a devil and his beings, and find a guide, the pathetic Gollum, to aid them.
Meanwhile, the three at war meet with the most interesting and multi dimensional character, King Theoden, and aid him against an onslaught of orcs and Uruk Hai. 
A lot of subplots go on, making this an unusually good connecting piece to the first and third films."
The Lord of the Rings: The Two Towers,CinemaSerf,"Having used the first film to magnificently, if - at times - a little too earnestly, set the scene and establish the characters, Peter Jackson now cleverly interweaves the continuation of the story as ""Frodo"" (Elijah Wood) and ""Sam"" (Sean Astin) take their evil talisman and make their way to the treacherous ""Mount Doom"" - alighting on the untrustworthy ""Gollum"" (a wonderful Andy Serkis) en route - to destroy it. Meantime ""Gandalf"", ""Aragorn""; ""Gimli"" and ""Legolas"" must track down ""Pip"" and ""Merry"" and stop ""Rohan"" from being over-run by the marauding hordes of ""Saruman"". This is certainly my favourite of any of the Wingnut Productions - the drama is compelling, exciting and the performances from all really draw you into the jeopardy of our questers. The imagination of the author is now in full swing as battle lines are firmly drawn - even the mud seems to be taking sides; the trees certainly do! The CGI is less effective in this film; particularly when used against the close up and the ""Treebeard"" scenes where it is oddly static and sterile, but the siege and battle scenes at ""Helm's Deep"", some poignant bonding moments between the elf and his dwarf companion and again the terrific accompaniment from Howard Shore make this, for my money, one of the best adventure films ever made. The director's cut - at a meagre 235 minutes - flew by on the big screen and sets it all up for a gripping finale in ""Return of the King""."
"The Good, the Bad and the Ugly",John Chard,"I'm looking for the owner of that horse. He's tall, blonde, he smokes a cigar, and he's a pig!

It's debatable of course, since there are legions of fans of the first two films in Sergio Leone's Dollars Trology, but with each film there not only came a longer running time, but also a rise in quality - debatable of course!

Here for the third and final part of the trilogy, Leone adds Eli Wallach to the established pairing of Lee Van Cleef and Clint Eastwood, and brings all his tools of the trade to the party. Plot is slight, the three principals are on a collision course to find some buried gold, with each man having varying degrees of scuzziness, so how will it pan out?

Such is the genius of the narrative, it's a fascinating journey to undertake. The characterisations are ripe and considered, the various traits and peccadilloes beautifully enhanced, and with Leone being Leone, there's no shortage of cruelty and humour. He also brings his style, the close ups, long shots and some outstanding framing of characters in various situations.

The story encompasses The Civil War, which pitches our leads into ""The Battle of Branston Bridge"", where here we get to see just how great Leone was at constructing full on battle sequences. It's exciting, thrilling and literally dynamite, whilst Aldo Giuffrè as Captain Clinton turns in some memorable support.

The Euro locations pass muster as the Wild West, superbly photographed by Tonino Delli Colli, and then of course there is Ennio Morricone's musical compositions. It's a score that has become as iconic as Eastwood's Man With No Name, a part of pop culture for ever more. It mocks the characters at times, energises them at others, whilst always us the audience are aurally gripped.

There's obviously some daft coincidences, this is after all pasta world, and the near three hour run time could be construed as indulgent. But here's the thing, those who love The Good, The Bad and the Ugly could quite easily stand for another hour of Leone's classic. I mean, more barbed dialogue, brutal violence and fun! Great, surely!

From the sublime arcade game like opening credit sequences, to the legendary cemetery stand-off at the finale, this is a Western deserving of the high standing it is held. 9/10"
"The Good, the Bad and the Ugly",CRCulver,"Sergio Leone's <i>The Good, the Bad, and the Ugly</i> is a classic Western film. Clint Eastwood is the Good, aka the Man with No Name, a taciturn wanderer who follows his own sense of justice. His opposite is Angel Eyes (Lee van Cleef), the Bad, a brutal mercenary who kills anyone who stands in the way of making ready cash. The film's comic relief is Tuco (Eli Wallach), the Ugly, a Mexican bandit wanted in several states who ends up inadvertently doing some good turns. At the height of the Civil War, as Union and Confederate armies battle each other in the West, these three men vie for an abandoned cache of gold coins.

The film is especially memorable for its pace and cinematography. The opening scene, for example, juxtaposes closeups of anxious faces with vast panoramas of the Western landscape, and 10 minutes passes before a single word is said. It is like Tarkovsky transplanted to a vastly different setting. That's not to say it's all so serious, though. In a sense the film is a ""two buddies on the road"" movie, with Tuco the wisecracker and Eastwood's character the straight man. It is also a war film, with Leone apparently sparing no expense in presenting a realistic image of hundreds of men charging each other on the battlefield. This is not among the greatest films I've ever seen, but it's very well-made.

Because this is a ""spaghetti Western"", an effort in the genre realized by a joint Italian-Spanish production team with American lead actors, the film has some curious qualities. Because of the use of locals, all the faces of Civil War soldiers are so clearly Italian, even though Italian immigration into the US picked up only later. The Mexican bandit Tuco is played by a Jew from New York, and furthermore Leone mocks the character's Catholicism in a way that Americans of the era would, although the faith would be in no way foreign to his Italian audience."
"The Good, the Bad and the Ugly",Peter McGinn,"I am not a fan of Sergio Leone. In fact, this movie and Once Upon a Time in the West are the only movies of his that I have seen. But I think they are both classic westerns. He seems to bring out the best in his cinematographer, both for scenery and for his characters.

In one review I read, he was criticized for staying with facial close-ups too long, and I would probably agree if he populated his movies with beautiful actors and actresses as many films do, but he relies heavily upon actors with interesting faces.

Sometimes I feel he relies on too many shootings, and on having his gunfighters be too damn good. Two, four, six opponents? Doesn’t matter, these guys kill them all and come out unscathed.  But that is part of the western movie gunfighter mystique.

On a different level, I have owned the soundtrack for this movie: The Good the Bad and the Ugly, for close to 50 years. I write novels in my spare time, and I started listening to this soundtrack (plus others like Thunderball) for background music as I wrote. I moved on to Ambient music, such as Brian Eno, but still listen to this album. As a side note, I heard a great version of this movie music on YouTube, performed by the Danish National Orchestra. Check it out.

So the movie works for me on multiple levels, and I own a copy so I can watch it any time the mood strikes me"
"The Good, the Bad and the Ugly",DrewBlack,"There is one word to define The Good, The Bad and The Ugly. And that word is “transcendent”. This movie is not only the pinnacle of the Spaghetti Western, but it transcended into the pinnacle of the Western genre in itself. It’s safe to say it transcends that too, and can be considered one of the greatest pieces of filmmaking ever. It counts with memorable performances by three different leads, a story that breaks the “black and white” concepts of morale, and an original score that can only be defined by the word “epic”.
	
Directed by the man responsible for the revitalization of the western in Italy, Sergio Leone, the film does an incredible job of introducing every character, and showing each and every one has a dubious concept of moral values. “The Bad”, Sentenza, or Angel Eyes (Lee Van Cleef), is shown to be a ruthless, greedy gun for hire, but also someone who lives by the mantra of always getting the job done. “The Ugly”, Tuco, is a  greedy backstabber, but he is also a man who comes from an extremely poor environment and family conflicts, showing a bit of determinism in the film. “The Good”, Blondie (Clint Eastwood) is not much better himself. While he is surely the less greedy one, he also has no problem with killing and backstabbing other people. To put it in perspective, he is ironically announced as “The Good” right after abandoning a man to die in the desert.
	
The story follows all these three personalities as they engage in their particular gold rush: a buried treasure that is hidden in a cemetery. In order to find it, they must form an uneasy alliance, while trying to outrun each other, and claim the prized gold alone. All of this while the Civil War happens around them.
	
The performances are nothing short of amazing. It goes to show the range that Lee Van Cleef had once this villainous role is compared to his work in the previous installment of the trilogy, For a Few Dollars More, as a heroic, friendly and almost fatherly figure. His presence is as intimidating as ever, and one of the best he has given in his lengthy career. Eastwood is as eye-catching as one would expect: his deep stares and lines delivered in a whispery, yet gravelly voice, defined The Man With No Name. But the best of the bunch has to be Eli Wallach. His comedic timing is as precise as any bullet shot in this film. But the most outstanding part of his characterization is that while he is extremely funny, he also manages to be a credible threat for the “hero”, Blondie.
	
The original music score for this film deserves a whole book just to talk about it, and it still wouldn’t do it justice. It’s simply a lesson by the maestro, Ennio Morricone, on how music can change a film. Thanks to a track such as L’estasi dell’oro (The Ecstasy of Gold), a man running around a cemetery becomes one of the most epic scenes ever made. Thanks to a composition such as Il Triello, three men staring at each other, pondering their options for almost seven minutes straight, becomes tense enough to have the viewer on the edge of its seat. There is simply no other way to put it: Morricone crafted one of the best scores in this art’s history.
	
At the end of the day, The Good, The Bad and The Ugly is more than just a great western film. It’s a show of great acting, writing, directing and music scoring. It’s a real once in a lifetime classic, that has been around for a long time, and not aged a little bit, and will still be talked about for generations of cinephiles to come. To conclude, all I can say is… There are two kinds of people, my friend. Those who have watched this film, and those who have not. You watch."
"The Good, the Bad and the Ugly",JPV852,"Solid western, which generally isn't a favorite genre of mine, with great performances and some well shot scenes and landscapes. Been a long time since I saw A Fistful of Dollars or For a Few Dollars More, but this is a great entry in the ""Man With No Name"" Trilogy. **4.0/5**"
"The Good, the Bad and the Ugly",r96sk,"Very good no doubt about it, even if I feel it's an odd fitting third installment of the Dollars trilogy.

In case this review sounds negative at any point, I wanna explicitly state for the avoidance of any doubt that <em>'The Good, the Bad and the Ugly'</em> is very good! Any cons noted are relative.

I just feel like it's a drop-off from the brilliant double of <em>'A Fistful of Dollars'</em> and <em>'For a Few Dollars More'</em>. The near 3hr run time is one of the reasons, though the pacing is actually pretty good in fairness. I guess it's more so the plot, which is filled with an American Civil War setting which I didn't feel matched the characters.

The man in the middle/bounty hunting aspects of the original two films are perfect for the characters of Clint Eastwood & Co., whereas them tagging along for the war just felt odd; the story didn't feel as raw or volatile to me.

As stated, it's still - on its own merits - an entertaining western. Eastwood remains quality, while Lee Van Cleef and Eli Wallach are extremely worthy onscreen counterparts. I will say Van Cleef feels forgotten about, probably just by me, towards the end until he magically reappears. Still, as a trio they are really enjoyable. The plot away from the war is properly fun, much more in keeping to what I was expecting. The score is also awesome, yet again.

Minus the ACW and a shorter run time and I'd probably be classing this as great as AFOD and FAFDM. It's still very good though, which I evidently want to stress, and I'd definitely revisit it.

<em>watched: ""Extended English-language version"".<br>
Even though this version is the same as the original Italian release (177 minutes), but seemingly the US shortened run time is considered the true incarnation? Odd.</em>"
"The Good, the Bad and the Ugly",drystyx,"Not as bad as the other Leone Westerns.
Still, that is not saying much at all.
At 3/10, this is better than his totally ridiculous ones.
It's still a dull movie with non credible one dimensional characters who have no motivation for a single thing they do.
Three homicidal maniacs who are called good, bad, and ugly, but really they're all just bad and ugly.
Eli Wallach steals the show. I think most people agree with me on that, and for some people he saves the show, but I need better writing, and more ""credible characters in incredible circumstances"" than we get with Leone.
Blondie (Eastwood) kills anyone he sees in the wild. He kills other bounty hunters to steal their prisoner to bring in for rewards.
It's a good thing we didn't have Allied soldiers like Blondie, or else all Germans would have to do to win the war would be surrender and let American GIs kill each other to steal prisoners to bring in. Imagine that. We would have lost WW2 if our soldiers were like Blondie (or Manko, or whatever his name was).
The attempts to humanize the homicidal maniacs played by Clint and Eli only work for the brain dead idiots who buy into that. Such brain dead idiots don't last long in the hood or in volatile situations. Sadists do not get human. They only act human at times to get innocent victims to lower their guard.
The three man shootout at the end is stolen from the pair of movies ""The Jackal"" and ""Yellow Sky"", and I'm not sure if it's better or not. Neither one is in a top one hundred all time movie gunfights or showdowns. It's weak and stupid.
But when the spaghetti Westerns came out, the drug abusers and potheads loved them, and demanded they be acclaimed. The critics were either scared of the druggies or were druggies themselves, because the critics were bigger hacks than Leone for praising this garbage. 
How long will we endure the crack head idolization of this garbage? Probably another 30 years or so, until we get some mature viewers who are willing to make up their own minds about what is classic, instead of being sheep.
Yep, Eli spoke of sheep in another Western, but it fits here.
I give it a grade on a curb to make it 3/10, although compared to 1950s Westerns it is 1/10, but I'm lenient, because it isn't as bad as the other Leone Westerns. It isn't exactly ""watchable"", and you will fall asleep if you take it in one viewing, but the other Leone Westerns are even more boring than this one. Eli Wallach does do a great job, and for some people, that's enough."
